label,message,message_length,word_count,num_digits,num_uppercase,num_links,has_call_to_action
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,109,20,0,2,0,0
ham,I'm okay. Chasing the dream. What's good. What are you doing next.,66,12,0,4,0,0
ham,"Whatever, juliana. Do whatever you want.",40,6,0,2,0,0
ham,Aight ill get on fb in a couple minutes,39,9,0,1,0,0
smish,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",122,24,23,29,0,1
ham,I'm coming home 4 dinner.,25,5,1,1,0,0
ham,Uncle Abbey! Happy New Year. Abiola,35,6,0,6,0,0
ham,Nokia phone is lovly..,22,4,0,1,0,0
ham,Also hi wesley how've you been,30,6,0,1,0,0
ham,Call me when u finish then i come n pick u.,43,11,0,1,0,1
ham,I cant pick the phone right now. Pls send a message,51,11,0,2,0,1
ham,Thank god they are in bed!,26,6,0,1,0,0
smish,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,147,24,22,13,0,1
ham,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,175,34,0,4,0,0
smish,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",160,27,24,12,0,1
smish,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,143,30,22,14,0,0
ham,Good Morning plz call me sir,28,6,0,2,0,1
smish,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,156,23,16,23,0,1
smish,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",137,30,2,15,0,1
smish,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",143,26,2,29,0,1
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,122,24,0,2,0,0
ham,Hi:)cts employee how are you?,29,5,0,1,0,0
ham,"Sorry, I'll call later",22,4,0,2,0,1
ham,I accidentally brought em home in the box,41,8,0,1,0,0
smish,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,150,23,22,12,1,1
smish,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",156,27,22,31,0,0
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",128,19,1,17,0,0
ham,So that takes away some money worries,37,7,0,1,0,0
ham,So what about you. What do you remember,39,8,0,2,0,0
smish,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,132,24,12,5,0,1
smish,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",156,20,18,24,1,0
smish,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,101,12,12,4,1,0
ham,Really? I crashed out cuddled on my sofa.,41,8,0,2,0,0
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),82,18,0,3,0,1
smish,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,157,31,4,18,0,1
smish,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,134,23,5,9,0,1
smish,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,157,28,23,3,0,1
smish,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,158,29,19,18,1,1
ham,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,79,19,3,2,0,0
ham,Oh god..taken the teeth?is it paining,37,6,0,1,0,0
ham,Yeah right! I'll bring my tape measure fri!,43,8,0,2,0,0
smish,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.",155,29,1,14,0,0
ham,"Dude u knw also telugu..thts gud..k, gud nyt..",46,8,0,1,0,0
smish,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",154,25,35,22,0,1
smish,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,145,27,20,2,0,0
ham,Where you. What happen,22,4,0,2,0,0
ham,Meet after lunch la...,22,4,0,1,0,0
smish,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,154,30,18,14,0,1
ham,Good morning princess! Have a great day!,40,7,0,2,0,0
smish,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,156,29,20,22,0,1
smish,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",147,28,5,14,0,1
smish,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,143,26,5,21,1,1
smish,"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154",156,25,17,4,0,1
smish,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,72,12,2,8,0,0
ham,In sch but neva mind u eat 1st lor..,36,9,1,1,0,0
smish,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",157,22,14,21,1,1
smish,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,153,21,36,16,0,1
smish,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award,172,28,21,1,0,1
ham,Send me the new number,22,5,0,1,0,0
smish,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,118,16,20,2,0,0
ham,LMAO where's your fish memory when I need it?,45,9,0,5,0,0
ham,Teach me apps da. When you come to college.,43,9,0,2,0,0
ham,"Sorry that took so long, omw now",32,7,0,1,0,1
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,144,25,0,0,0,0
ham,No need for the drug anymore.,29,6,0,1,0,0
smish,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,145,24,24,9,0,1
smish,You have 1 new voicemail. Please call 08719181513.,50,8,12,2,0,1
smish,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",159,27,26,13,1,1
ham,I'll text now! All creepy like so he won't think that we forgot,63,13,0,2,0,1
ham,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,139,27,0,2,0,0
ham,i want to grasp your pretty booty :),36,8,0,0,0,0
smish,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,158,32,21,20,0,1
smish,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,159,15,33,17,0,1
smish,"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",121,18,23,10,1,1
ham,Beerage?,8,1,0,1,0,0
ham,Will you be here for food,25,6,0,1,0,0
smish,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,169,27,41,7,0,1
ham,Alright took the morphine. Back in yo.,38,7,0,2,0,0
smish,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",97,17,24,12,0,0
ham,Yup next stop.,14,3,0,1,0,0
ham,Talk to g and x about that,26,7,0,1,0,0
ham,Depends on where u going lor.,29,6,0,1,0,0
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,146,32,0,1,0,0
ham,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,86,17,0,3,0,0
ham,Otherwise had part time job na-tuition..,40,6,0,1,0,0
ham,"Nothing, i got msg frm tht unknown no..",39,8,0,1,0,0
ham,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,122,26,0,5,0,0
smish,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,137,23,22,4,0,1
ham,This is my number by vivek..,28,6,0,1,0,0
ham,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. ",104,20,0,3,0,0
smish,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS),129,23,3,12,0,0
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",179,34,0,3,0,0
ham,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",89,18,0,1,0,0
smish,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",159,29,14,9,0,0
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,136,26,9,11,0,0
ham,I.ll get there tomorrow and send it to you,42,9,0,1,0,0
smish,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",155,27,3,11,1,0
ham,I'm job profile seems like bpo..,32,6,0,1,0,0
smish,WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,149,24,24,14,0,1
smish,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,111,15,23,6,0,1
smish,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",102,18,2,1,0,0
smish,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,159,27,19,20,0,1
ham,Mum ask ü to buy food home...,29,7,0,1,0,1
smish,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,136,22,10,13,0,1
ham,Thanks chikku..:-) gud nyt:-*,29,4,0,1,0,0
ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,118,27,0,1,0,0
smish,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,159,32,31,40,0,0
smish,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,114,22,11,5,0,1
smish,"Latest News! Police station toilet stolen, cops have nothing to go on!",70,12,0,3,0,0
smish,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,163,23,15,2,0,1
ham,You still coming tonight?,25,4,0,1,0,0
smish,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,155,32,14,7,0,0
ham,Call me when u're done...,25,5,0,1,0,1
ham,"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",114,25,1,3,0,0
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",145,27,0,20,0,0
ham,I need you to be in my strong arms...,37,9,0,1,0,0
ham,Customer place i will call you,30,6,0,1,0,1
ham,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,74,15,0,4,0,0
ham,"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",92,19,3,2,0,0
ham,Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx,125,21,3,1,0,0
smish,You have 1 new message. Call 0207-083-6089,42,7,12,2,0,1
smish,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,143,23,24,21,0,1
ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,99,18,0,5,0,0
smish,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,103,21,12,13,0,1
ham,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",152,33,1,4,0,0
ham,Do u hav any frnd by name ashwini in ur college?,48,11,0,1,0,0
smish,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,152,31,15,57,0,1
ham,Ü bot notes oredi... Cos i juz rem i got...,43,10,0,2,0,0
smish,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",175,29,13,24,0,1
ham,Oh did you charge camera,24,5,0,1,0,0
ham,Nothing spl..wat abt u and whr ru?,34,7,0,1,0,0
smish,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,146,22,35,25,0,1
smish,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,143,24,14,7,0,1
smish,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,137,22,17,14,1,1
smish,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,155,24,19,14,1,1
ham,"Ok da, i already planned. I wil pick you.",41,9,0,2,0,0
ham,Thanks for this hope you had a good day today,45,10,0,1,0,0
smish,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,140,27,3,60,0,1
ham,God bless.get good sleep my dear...i will pray!,47,8,0,1,0,0
smish,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL,160,30,21,25,0,0
ham,"Not much, just some textin'. How bout you?",42,8,0,2,0,0
ham,Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic,94,17,0,3,0,0
smish,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,145,23,22,25,0,1
